"Notes"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Niagara County, NY"	"36063"	"1999"	"1999"	14	220556	Unreliable
	"Niagara County, NY"	"36063"	"2000"	"2000"	18	219846	Unreliable
	"Niagara County, NY"	"36063"	"2001"	"2001"	15	218552	Unreliable
	"Niagara County, NY"	"36063"	"2002"	"2002"	15	218127	Unreliable
	"Oneida County, NY"	"36065"	"1999"	"1999"	22	235412	9.3
	"Oneida County, NY"	"36065"	"2000"	"2000"	15	235469	Unreliable
	"Oneida County, NY"	"36065"	"2001"	"2001"	27	234247	11.5
	"Oneida County, NY"	"36065"	"2002"	"2002"	19	234078	Unreliable
	"Onondaga County, NY"	"36067"	"1999"	"1999"	39	458575	8.5
	"Onondaga County, NY"	"36067"	"2000"	"2000"	51	458336	11.1
	"Onondaga County, NY"	"36067"	"2001"	"2001"	40	458576	8.7
	"Onondaga County, NY"	"36067"	"2002"	"2002"	36	459484	7.8
	"Orange County, NY"	"36071"	"1999"	"1999"	15	336630	Unreliable
	"Orange County, NY"	"36071"	"2000"	"2000"	22	341367	6.4
	"Orange County, NY"	"36071"	"2001"	"2001"	31	347674	8.9
	"Orange County, NY"	"36071"	"2002"	"2002"	15	352975	Unreliable
	"Oswego County, NY"	"36075"	"2001"	"2001"	11	122269	Unreliable
	"Oswego County, NY"	"36075"	"2002"	"2002"	10	122496	Unreliable
	"Putnam County, NY"	"36079"	"2001"	"2001"	10	97055	Unreliable
	"Queens County, NY"	"36081"	"1999"	"1999"	310	2208975	14.0
	"Queens County, NY"	"36081"	"2000"	"2000"	269	2229379	12.1
	"Queens County, NY"	"36081"	"2001"	"2001"	302	2231316	13.5
	"Queens County, NY"	"36081"	"2002"	"2002"	319	2224507	14.3
	"Rensselaer County, NY"	"36083"	"2001"	"2001"	12	152700	Unreliable
	"Richmond County, NY"	"36085"	"1999"	"1999"	47	437814	10.7
	"Richmond County, NY"	"36085"	"2000"	"2000"	53	443728	11.9
	"Richmond County, NY"	"36085"	"2001"	"2001"	54	448961	12.0
	"Richmond County, NY"	"36085"	"2002"	"2002"	82	452813	18.1
	"Rockland County, NY"	"36087"	"1999"	"1999"	11	285265	Unreliable
	"Rockland County, NY"	"36087"	"2000"	"2000"	13	286753	Unreliable
	"Rockland County, NY"	"36087"	"2001"	"2001"	16	290613	Unreliable
	"Saratoga County, NY"	"36091"	"1999"	"1999"	12	198641	Unreliable
	"Saratoga County, NY"	"36091"	"2000"	"2000"	11	200635	Unreliable
	"Saratoga County, NY"	"36091"	"2001"	"2001"	13	203974	Unreliable
	"Saratoga County, NY"	"36091"	"2002"	"2002"	12	206446	Unreliable
	"Schenectady County, NY"	"36093"	"1999"	"1999"	15	146857	Unreliable
	"Schenectady County, NY"	"36093"	"2000"	"2000"	13	146555	Unreliable
	"Schenectady County, NY"	"36093"	"2002"	"2002"	16	147199	Unreliable
	"Steuben County, NY"	"36101"	"2000"	"2000"	12	98726	Unreliable
	"Steuben County, NY"	"36101"	"2001"	"2001"	14	99216	Unreliable
	"Suffolk County, NY"	"36103"	"1999"	"1999"	113	1406161	8.0
	"Suffolk County, NY"	"36103"	"2000"	"2000"	107	1419369	7.5
	"Suffolk County, NY"	"36103"	"2001"	"2001"	130	1442488	9.0
	"Suffolk County, NY"	"36103"	"2002"	"2002"	115	1456745	7.9
	"Sullivan County, NY"	"36105"	"1999"	"1999"	13	73341	Unreliable
	"Sullivan County, NY"	"36105"	"2000"	"2000"	11	73966	Unreliable
	"Sullivan County, NY"	"36105"	"2001"	"2001"	10	74143	Unreliable
	"Ulster County, NY"	"36111"	"1999"	"1999"	14	176526	Unreliable
	"Ulster County, NY"	"36111"	"2001"	"2001"	16	178440	Unreliable
	"Ulster County, NY"	"36111"	"2002"	"2002"	15	180128	Unreliable
	"Westchester County, NY"	"36119"	"1999"	"1999"	61	918532	6.6
	"Westchester County, NY"	"36119"	"2000"	"2000"	46	923459	5.0
	"Westchester County, NY"	"36119"	"2001"	"2001"	92	931577	9.9
	"Westchester County, NY"	"36119"	"2002"	"2002"	39	935219	4.2
	"Alamance County, NC"	"37001"	"1999"	"1999"	30	128743	23.3
	"Alamance County, NC"	"37001"	"2000"	"2000"	27	130800	20.6
	"Alamance County, NC"	"37001"	"2001"	"2001"	26	133346	19.5
	"Alamance County, NC"	"37001"	"2002"	"2002"	18	135239	Unreliable
	"Brunswick County, NC"	"37019"	"1999"	"1999"	15	71367	Unreliable
	"Brunswick County, NC"	"37019"	"2000"	"2000"	16	73143	Unreliable
	"Brunswick County, NC"	"37019"	"2001"	"2001"	15	76005	Unreliable
	"Brunswick County, NC"	"37019"	"2002"	"2002"	15	78296	Unreliable
	"Buncombe County, NC"	"37021"	"1999"	"1999"	36	204340	17.6
	"Buncombe County, NC"	"37021"	"2000"	"2000"	33	206330	16.0
	"Buncombe County, NC"	"37021"	"2001"	"2001"	29	209104	13.9
	"Buncombe County, NC"	"37021"	"2002"	"2002"	48	211841	22.7
	"Burke County, NC"	"37023"	"1999"	"1999"	12	88496	Unreliable
	"Burke County, NC"	"37023"	"2000"	"2000"	17	89148	Unreliable
	"Burke County, NC"	"37023"	"2001"	"2001"	18	89525	Unreliable
	"Burke County, NC"	"37023"	"2002"	"2002"	22	89371	24.6
	"Cabarrus County, NC"	"37025"	"1999"	"1999"	11	127826	Unreliable
	"Cabarrus County, NC"	"37025"	"2000"	"2000"	17	131063	Unreliable
	"Cabarrus County, NC"	"37025"	"2001"	"2001"	12	136463	Unreliable
	"Cabarrus County, NC"	"37025"	"2002"	"2002"	17	140054	Unreliable
	"Caldwell County, NC"	"37027"	"1999"	"1999"	11	76663	Unreliable
	"Caldwell County, NC"	"37027"	"2001"	"2001"	12	78375	Unreliable
	"Caldwell County, NC"	"37027"	"2002"	"2002"	14	78920	Unreliable
	"Carteret County, NC"	"37031"	"1999"	"1999"	13	59341	Unreliable
	"Carteret County, NC"	"37031"	"2000"	"2000"	13	59383	Unreliable
	"Carteret County, NC"	"37031"	"2001"	"2001"	13	59790	Unreliable
	"Carteret County, NC"	"37031"	"2002"	"2002"	18	60311	Unreliable
	"Catawba County, NC"	"37035"	"1999"	"1999"	25	139522	17.9
	"Catawba County, NC"	"37035"	"2000"	"2000"	14	141685	Unreliable
	"Catawba County, NC"	"37035"	"2001"	"2001"	31	144865	21.4
	"Catawba County, NC"	"37035"	"2002"	"2002"	29	145343	20.0
	"Cherokee County, NC"	"37039"	"2002"	"2002"	12	24884	Unreliable
	"Cleveland County, NC"	"37045"	"1999"	"1999"	12	95293	Unreliable
	"Cleveland County, NC"	"37045"	"2000"	"2000"	25	96287	26.0
	"Cleveland County, NC"	"37045"	"2001"	"2001"	26	96861	26.8
	"Cleveland County, NC"	"37045"	"2002"	"2002"	26	97068	26.8
	"Columbus County, NC"	"37047"	"2002"	"2002"	10	54975	Unreliable
	"Craven County, NC"	"37049"	"2000"	"2000"	18	91436	Unreliable
	"Craven County, NC"	"37049"	"2001"	"2001"	17	93325	Unreliable
	"Craven County, NC"	"37049"	"2002"	"2002"	21	92633	22.7
	"Cumberland County, NC"	"37051"	"1999"	"1999"	40	301608	13.3
	"Cumberland County, NC"	"37051"	"2000"	"2000"	42	302963	13.9
	"Cumberland County, NC"	"37051"	"2001"	"2001"	29	304316	9.5
	"Cumberland County, NC"	"37051"	"2002"	"2002"	42	305697	13.7
	"Dare County, NC"	"37055"	"2000"	"2000"	10	29967	Unreliable
	"Dare County, NC"	"37055"	"2001"	"2001"	11	30826	Unreliable
	"Davidson County, NC"	"37057"	"1999"	"1999"	18	146106	Unreliable
	"Davidson County, NC"	"37057"	"2000"	"2000"	25	147246	17.0
	"Davidson County, NC"	"37057"	"2001"	"2001"	10	149663	Unreliable
	"Davidson County, NC"	"37057"	"2002"	"2002"	31	151296	20.5
	"Durham County, NC"	"37063"	"1999"	"1999"	27	219811	12.3
	"Durham County, NC"	"37063"	"2000"	"2000"	25	223314	11.2
	"Durham County, NC"	"37063"	"2001"	"2001"	25	228978	10.9
	"Durham County, NC"	"37063"	"2002"	"2002"	31	233505	13.3
	"Edgecombe County, NC"	"37065"	"1999"	"1999"	12	56291	Unreliable
	"Edgecombe County, NC"	"37065"	"2000"	"2000"	19	55606	Unreliable
	"Edgecombe County, NC"	"37065"	"2002"	"2002"	12	55855	Unreliable
	"Forsyth County, NC"	"37067"	"1999"	"1999"	40	303630	13.2
	"Forsyth County, NC"	"37067"	"2000"	"2000"	50	306067	16.3
	"Forsyth County, NC"	"37067"	"2001"	"2001"	43	310807	13.8
	"Forsyth County, NC"	"37067"	"2002"	"2002"	55	314215	17.5
	"Gaston County, NC"	"37071"	"1999"	"1999"	40	189127	21.1
	"Gaston County, NC"	"37071"	"2000"	"2000"	46	190365	24.2
	"Gaston County, NC"	"37071"	"2001"	"2001"	48	191424	25.1
	"Gaston County, NC"	"37071"	"2002"	"2002"	52	191930	27.1
	"Granville County, NC"	"37077"	"2001"	"2001"	12	50137	Unreliable
	"Granville County, NC"	"37077"	"2002"	"2002"	11	51977	Unreliable
	"Guilford County, NC"	"37081"	"1999"	"1999"	52	416459	12.5
	"Guilford County, NC"	"37081"	"2000"	"2000"	58	421048	13.8
	"Guilford County, NC"	"37081"	"2001"	"2001"	77	428381	18.0
	"Guilford County, NC"	"37081"	"2002"	"2002"	70	432068	16.2
	"Halifax County, NC"	"37083"	"2000"	"2000"	16	57370	Unreliable
	"Halifax County, NC"	"37083"	"2001"	"2001"	13	56788	Unreliable
	"Halifax County, NC"	"37083"	"2002"	"2002"	14	56507	Unreliable
	"Harnett County, NC"	"37085"	"1999"	"1999"	11	89127	Unreliable
	"Harnett County, NC"	"37085"	"2000"	"2000"	11	91025	Unreliable
	"Harnett County, NC"	"37085"	"2001"	"2001"	11	93168	Unreliable
	"Haywood County, NC"	"37087"	"1999"	"1999"	18	53602	Unreliable
	"Haywood County, NC"	"37087"	"2000"	"2000"	18	54033	Unreliable
	"Haywood County, NC"	"37087"	"2001"	"2001"	13	54802	Unreliable
	"Haywood County, NC"	"37087"	"2002"	"2002"	16	55387	Unreliable
	"Henderson County, NC"	"37089"	"1999"	"1999"	18	87825	Unreliable
	"Henderson County, NC"	"37089"	"2000"	"2000"	17	89173	Unreliable
	"Henderson County, NC"	"37089"	"2001"	"2001"	20	91150	21.9
	"Henderson County, NC"	"37089"	"2002"	"2002"	16	92700	Unreliable
	"Iredell County, NC"	"37097"	"1999"	"1999"	13	120031	Unreliable
	"Iredell County, NC"	"37097"	"2000"	"2000"	13	122660	Unreliable
	"Iredell County, NC"	"37097"	"2002"	"2002"	20	130352	15.3
	"Jackson County, NC"	"37099"	"2000"	"2000"	10	33121	Unreliable
	"Jackson County, NC"	"37099"	"2001"	"2001"	10	33885	Unreliable
	"Jackson County, NC"	"37099"	"2002"	"2002"	11	34587	Unreliable
	"Johnston County, NC"	"37101"	"1999"	"1999"	14	117765	Unreliable
	"Johnston County, NC"	"37101"	"2000"	"2000"	14	121965	Unreliable
	"Johnston County, NC"	"37101"	"2001"	"2001"	17	127487	Unreliable
	"Johnston County, NC"	"37101"	"2002"	"2002"	14	132103	Unreliable
	"Lee County, NC"	"37105"	"2001"	"2001"	10	49853	Unreliable
	"Lee County, NC"	"37105"	"2002"	"2002"	10	49313	Unreliable
	"Lenoir County, NC"	"37107"	"1999"	"1999"	15	59863	Unreliable
	"Lincoln County, NC"	"37109"	"1999"	"1999"	13	62955	Unreliable
	"Lincoln County, NC"	"37109"	"2001"	"2001"	10	65352	Unreliable
	"Lincoln County, NC"	"37109"	"2002"	"2002"	13	66400	Unreliable
	"McDowell County, NC"	"37111"	"2002"	"2002"	10	42911	Unreliable
	"Mecklenburg County, NC"	"37119"	"1999"	"1999"	68	682071	10.0
	"Mecklenburg County, NC"	"37119"	"2000"	"2000"	89	695454	12.8
	"Mecklenburg County, NC"	"37119"	"2001"	"2001"	70	720171	9.7
	"Mecklenburg County, NC"	"37119"	"2002"	"2002"	83	736422	11.3
	"Moore County, NC"	"37125"	"2002"	"2002"	14	77521	Unreliable
	"Nash County, NC"	"37127"	"1999"	"1999"	19	87042	Unreliable
	"Nash County, NC"	"37127"	"2000"	"2000"	13	87420	Unreliable
	"Nash County, NC"	"37127"	"2001"	"2001"	15	88242	Unreliable
	"Nash County, NC"	"37127"	"2002"	"2002"	14	88843	Unreliable
	"New Hanover County, NC"	"37129"	"1999"	"1999"	20	158774	12.6
	"New Hanover County, NC"	"37129"	"2000"	"2000"	27	160307	16.8
	"New Hanover County, NC"	"37129"	"2001"	"2001"	35	164386	21.3
	"New Hanover County, NC"	"37129"	"2002"	"2002"	36	168147	21.4
	"Onslow County, NC"	"37133"	"1999"	"1999"	13	149628	Unreliable
	"Onslow County, NC"	"37133"	"2000"	"2000"	11	150355	Unreliable
	"Onslow County, NC"	"37133"	"2001"	"2001"	19	151068	Unreliable
	"Onslow County, NC"	"37133"	"2002"	"2002"	22	153397	14.3
	"Orange County, NC"	"37135"	"1999"	"1999"	16	116862	Unreliable
	"Orange County, NC"	"37135"	"2000"	"2000"	11	118227	Unreliable
	"Orange County, NC"	"37135"	"2001"	"2001"	13	118684	Unreliable
	"Orange County, NC"	"37135"	"2002"	"2002"	11	117667	Unreliable
	"Pitt County, NC"	"37147"	"1999"	"1999"	21	132554	15.8
	"Pitt County, NC"	"37147"	"2000"	"2000"	18	133798	Unreliable
	"Pitt County, NC"	"37147"	"2001"	"2001"	28	136605	20.5
	"Pitt County, NC"	"37147"	"2002"	"2002"	18	139128	Unreliable
	"Randolph County, NC"	"37151"	"1999"	"1999"	19	128722	Unreliable
	"Randolph County, NC"	"37151"	"2000"	"2000"	12	130454	Unreliable
	"Randolph County, NC"	"37151"	"2001"	"2001"	14	132092	Unreliable
	"Randolph County, NC"	"37151"	"2002"	"2002"	18	132989	Unreliable
	"Richmond County, NC"	"37153"	"2002"	"2002"	10	46659	Unreliable
	"Robeson County, NC"	"37155"	"1999"	"1999"	12	122514	Unreliable
	"Robeson County, NC"	"37155"	"2000"	"2000"	19	123339	Unreliable
	"Robeson County, NC"	"37155"	"2001"	"2001"	21	123913	16.9
	"Robeson County, NC"	"37155"	"2002"	"2002"	16	124676	Unreliable
	"Rockingham County, NC"	"37157"	"1999"	"1999"	11	91845	Unreliable
	"Rockingham County, NC"	"37157"	"2000"	"2000"	20	91928	21.8
	"Rockingham County, NC"	"37157"	"2001"	"2001"	11	92268	Unreliable
	"Rockingham County, NC"	"37157"	"2002"	"2002"	11	92798	Unreliable
	"Rowan County, NC"	"37159"	"1999"	"1999"	19	129436	Unreliable
	"Rowan County, NC"	"37159"	"2000"	"2000"	21	130340	16.1
	"Rowan County, NC"	"37159"	"2001"	"2001"	17	131852	Unreliable
	"Rowan County, NC"	"37159"	"2002"	"2002"	34	132765	25.6
	"Rutherford County, NC"	"37161"	"1999"	"1999"	14	62511	Unreliable
	"Rutherford County, NC"	"37161"	"2000"	"2000"	20	62899	31.8
	"Rutherford County, NC"	"37161"	"2001"	"2001"	17	63671	Unreliable
	"Rutherford County, NC"	"37161"	"2002"	"2002"	11	63924	Unreliable
	"Sampson County, NC"	"37163"	"2000"	"2000"	12	60161	Unreliable
	"Sampson County, NC"	"37163"	"2001"	"2001"	13	60526	Unreliable
	"Scotland County, NC"	"37165"	"2000"	"2000"	10	35998	Unreliable
	"Stanly County, NC"	"37167"	"2000"	"2000"	11	58100	Unreliable
	"Stanly County, NC"	"37167"	"2001"	"2001"	13	58674	Unreliable
	"Surry County, NC"	"37171"	"2000"	"2000"	11	71219	Unreliable
	"Surry County, NC"	"37171"	"2001"	"2001"	16	71782	Unreliable
	"Surry County, NC"	"37171"	"2002"	"2002"	16	72152	Unreliable
	"Union County, NC"	"37179"	"1999"	"1999"	19	118621	Unreliable
	"Union County, NC"	"37179"	"2001"	"2001"	14	131661	Unreliable
	"Union County, NC"	"37179"	"2002"	"2002"	11	138329	Unreliable
	"Vance County, NC"	"37181"	"2002"	"2002"	14	44056	Unreliable
	"Wake County, NC"	"37183"	"1999"	"1999"	60	612728	9.8
	"Wake County, NC"	"37183"	"2000"	"2000"	62	627846	9.9
	"Wake County, NC"	"37183"	"2001"	"2001"	61	656819	9.3
	"Wake County, NC"	"37183"	"2002"	"2002"	58	676392	8.6
	"Wayne County, NC"	"37191"	"1999"	"1999"	26	113176	23.0
	"Wayne County, NC"	"37191"	"2000"	"2000"	18	113329	Unreliable
	"Wayne County, NC"	"37191"	"2001"	"2001"	18	113934	Unreliable
	"Wayne County, NC"	"37191"	"2002"	"2002"	17	114305	Unreliable
	"Wilkes County, NC"	"37193"	"1999"	"1999"	16	65092	Unreliable
	"Wilkes County, NC"	"37193"	"2000"	"2000"	14	65632	Unreliable
	"Wilkes County, NC"	"37193"	"2001"	"2001"	14	66694	Unreliable
	"Wilkes County, NC"	"37193"	"2002"	"2002"	15	67202	Unreliable
	"Wilson County, NC"	"37195"	"1999"	"1999"	21	73166	28.7
	"Wilson County, NC"	"37195"	"2000"	"2000"	17	73814	Unreliable
	"Wilson County, NC"	"37195"	"2002"	"2002"	10	75213	Unreliable
	"Burleigh County, ND"	"38015"	"2002"	"2002"	10	71090	Unreliable
	"Cass County, ND"	"38017"	"2001"	"2001"	15	125520	Unreliable
	"Cass County, ND"	"38017"	"2002"	"2002"	19	127119	Unreliable
	"Allen County, OH"	"39003"	"1999"	"1999"	12	108192	Unreliable
	"Ashtabula County, OH"	"39007"	"2001"	"2001"	14	102450	Unreliable
	"Ashtabula County, OH"	"39007"	"2002"	"2002"	11	102577	Unreliable
	"Belmont County, OH"	"39013"	"2001"	"2001"	11	69901	Unreliable
	"Butler County, OH"	"39017"	"1999"	"1999"	45	330751	13.6
	"Butler County, OH"	"39017"	"2000"	"2000"	51	332807	15.3
	"Butler County, OH"	"39017"	"2001"	"2001"	55	336679	16.3
	"Butler County, OH"	"39017"	"2002"	"2002"	64	339514	18.9
	"Champaign County, OH"	"39021"	"2001"	"2001"	10	39047	Unreliable
	"Clark County, OH"	"39023"	"1999"	"1999"	20	145159	13.8
	"Clark County, OH"	"39023"	"2000"	"2000"	23	144742	15.9
	"Clark County, OH"	"39023"	"2001"	"2001"	24	143803	16.7
	"Clark County, OH"	"39023"	"2002"	"2002"	21	143229	14.7
	"Clermont County, OH"	"39025"	"2000"	"2000"	18	177977	Unreliable
	"Clermont County, OH"	"39025"	"2001"	"2001"	13	179845	Unreliable
	"Clermont County, OH"	"39025"	"2002"	"2002"	24	182143	13.2
	"Columbiana County, OH"	"39029"	"2000"	"2000"	11	112075	Unreliable
	"Columbiana County, OH"	"39029"	"2002"	"2002"	11	111097	Unreliable
	"Cuyahoga County, OH"	"39035"	"1999"	"1999"	147	1399752	10.5
	"Cuyahoga County, OH"	"39035"	"2000"	"2000"	182	1393978	13.1
	"Cuyahoga County, OH"	"39035"	"2001"	"2001"	218	1382520	15.8
	"Cuyahoga County, OH"	"39035"	"2002"	"2002"	194	1371493	14.1
	"Delaware County, OH"	"39041"	"2002"	"2002"	12	126172	Unreliable
	"Erie County, OH"	"39043"	"1999"	"1999"	10	79513	Unreliable
	"Fairfield County, OH"	"39045"	"2001"	"2001"	16	126245	Unreliable
	"Fairfield County, OH"	"39045"	"2002"	"2002"	18	129355	Unreliable
	"Franklin County, OH"	"39049"	"1999"	"1999"	102	1061223	9.6
	"Franklin County, OH"	"39049"	"2000"	"2000"	104	1068978	9.7
	"Franklin County, OH"	"39049"	"2001"	"2001"	139	1082938	12.8
	"Franklin County, OH"	"39049"	"2002"	"2002"	160	1088693	14.7
	"Geauga County, OH"	"39055"	"2002"	"2002"	14	91970	Unreliable
	"Greene County, OH"	"39057"	"1999"	"1999"	16	147479	Unreliable
	"Greene County, OH"	"39057"	"2000"	"2000"	13	147886	Unreliable
	"Greene County, OH"	"39057"	"2001"	"2001"	17	149643	Unreliable
	"Greene County, OH"	"39057"	"2002"	"2002"	27	151537	17.8
	"Hamilton County, OH"	"39061"	"1999"	"1999"	116	849917	13.6
	"Hamilton County, OH"	"39061"	"2000"	"2000"	112	845303	13.2
	"Hamilton County, OH"	"39061"	"2001"	"2001"	131	840335	15.6
	"Hamilton County, OH"	"39061"	"2002"	"2002"	147	832390	17.7
	"Jefferson County, OH"	"39081"	"1999"	"1999"	10	74546	Unreliable
	"Jefferson County, OH"	"39081"	"2000"	"2000"	12	73894	Unreliable
	"Jefferson County, OH"	"39081"	"2001"	"2001"	10	73043	Unreliable
	"Jefferson County, OH"	"39081"	"2002"	"2002"	11	72416	Unreliable
	"Lake County, OH"	"39085"	"1999"	"1999"	22	227605	9.7
	"Lake County, OH"	"39085"	"2000"	"2000"	17	227511	Unreliable
	"Lake County, OH"	"39085"	"2001"	"2001"	13	227648	Unreliable
	"Lake County, OH"	"39085"	"2002"	"2002"	20	227747	8.8
	"Lawrence County, OH"	"39087"	"2001"	"2001"	14	61965	Unreliable
	"Licking County, OH"	"39089"	"2000"	"2000"	16	145491	Unreliable
	"Licking County, OH"	"39089"	"2001"	"2001"	11	148226	Unreliable
	"Licking County, OH"	"39089"	"2002"	"2002"	19	150061	Unreliable
	"Lorain County, OH"	"39093"	"1999"	"1999"	16	283364	Unreliable
	"Lorain County, OH"	"39093"	"2000"	"2000"	23	284664	8.1
	"Lorain County, OH"	"39093"	"2001"	"2001"	26	285827	9.1
	"Lorain County, OH"	"39093"	"2002"	"2002"	22	287489	7.7
	"Lucas County, OH"	"39095"	"1999"	"1999"	66	455515	14.5
	"Lucas County, OH"	"39095"	"2000"	"2000"	79	455054	17.4
	"Lucas County, OH"	"39095"	"2001"	"2001"	68	454855	14.9
	"Lucas County, OH"	"39095"	"2002"	"2002"	79	454240	17.4
	"Mahoning County, OH"	"39099"	"1999"	"1999"	24	259145	9.3
	"Mahoning County, OH"	"39099"	"2000"	"2000"	36	257555	14.0
	"Mahoning County, OH"	"39099"	"2001"	"2001"	38	255264	14.9
	"Mahoning County, OH"	"39099"	"2002"	"2002"	30	252998	11.9
	"Marion County, OH"	"39101"	"1999"	"1999"	10	66533	Unreliable
	"Medina County, OH"	"39103"	"1999"	"1999"	10	149137	Unreliable
	"Medina County, OH"	"39103"	"2000"	"2000"	10	151095	Unreliable
	"Miami County, OH"	"39109"	"2001"	"2001"	11	99300	Unreliable
	"Miami County, OH"	"39109"	"2002"	"2002"	14	99579	Unreliable
	"Montgomery County, OH"	"39113"	"1999"	"1999"	114	561944	20.3
	"Montgomery County, OH"	"39113"	"2000"	"2000"	110	559062	19.7
	"Montgomery County, OH"	"39113"	"2001"	"2001"	135	555536	24.3
	"Montgomery County, OH"	"39113"	"2002"	"2002"	183	553170	33.1
	"Muskingum County, OH"	"39119"	"2002"	"2002"	11	85247	Unreliable
	"Ottawa County, OH"	"39123"	"1999"	"1999"	10	41017	Unreliable
	"Pike County, OH"	"39131"	"2000"	"2000"	10	27695	Unreliable
	"Portage County, OH"	"39133"	"2001"	"2001"	17	153554	Unreliable
	"Portage County, OH"	"39133"	"2002"	"2002"	28	154667	18.1
	"Richland County, OH"	"39139"	"1999"	"1999"	11	129233	Unreliable
	"Richland County, OH"	"39139"	"2001"	"2001"	22	128187	17.2
	"Richland County, OH"	"39139"	"2002"	"2002"	17	128363	Unreliable
	"Ross County, OH"	"39141"	"1999"	"1999"	10	73287	Unreliable
	"Ross County, OH"	"39141"	"2001"	"2001"	13	73840	Unreliable
	"Ross County, OH"	"39141"	"2002"	"2002"	12	74363	Unreliable
	"Sandusky County, OH"	"39143"	"2001"	"2001"	10	61788	Unreliable
	"Sandusky County, OH"	"39143"	"2002"	"2002"	10	61918	Unreliable
	"Scioto County, OH"	"39145"	"1999"	"1999"	12	79640	Unreliable
	"Scioto County, OH"	"39145"	"2000"	"2000"	12	79195	Unreliable
	"Scioto County, OH"	"39145"	"2001"	"2001"	21	78784	26.7
	"Scioto County, OH"	"39145"	"2002"	"2002"	27	78652	34.3
	"Stark County, OH"	"39151"	"1999"	"1999"	24	378220	6.3
	"Stark County, OH"	"39151"	"2000"	"2000"	34	378098	9.0
	"Stark County, OH"	"39151"	"2001"	"2001"	34	377295	9.0
	"Stark County, OH"	"39151"	"2002"	"2002"	44	376867	11.7
	"Summit County, OH"	"39153"	"1999"	"1999"	39	541737	7.2
	"Summit County, OH"	"39153"	"2000"	"2000"	45	542899	8.3
	"Summit County, OH"	"39153"	"2001"	"2001"	66	544554	12.1
	"Summit County, OH"	"39153"	"2002"	"2002"	90	544866	16.5
	"Trumbull County, OH"	"39155"	"1999"	"1999"	27	226084	11.9
	"Trumbull County, OH"	"39155"	"2000"	"2000"	24	225116	10.7
	"Trumbull County, OH"	"39155"	"2001"	"2001"	22	223991	9.8
	"Trumbull County, OH"	"39155"	"2002"	"2002"	44	222484	19.8
	"Warren County, OH"	"39165"	"2000"	"2000"	11	158383	Unreliable
	"Warren County, OH"	"39165"	"2002"	"2002"	22	174833	12.6
	"Washington County, OH"	"39167"	"2001"	"2001"	12	62847	Unreliable
	"Washington County, OH"	"39167"	"2002"	"2002"	13	62638	Unreliable
	"Wayne County, OH"	"39169"	"2000"	"2000"	12	111564	Unreliable
	"Wayne County, OH"	"39169"	"2001"	"2001"	15	112161	Unreliable
	"Caddo County, OK"	"40015"	"2002"	"2002"	12	29532	Unreliable
	"Canadian County, OK"	"40017"	"1999"	"1999"	10	86306	Unreliable
	"Canadian County, OK"	"40017"	"2002"	"2002"	10	91507	Unreliable
	"Cherokee County, OK"	"40021"	"2002"	"2002"	13	43625	Unreliable
	"Cleveland County, OK"	"40027"	"1999"	"1999"	15	206844	Unreliable
	"Cleveland County, OK"	"40027"	"2000"	"2000"	27	208016	13.0
	"Cleveland County, OK"	"40027"	"2001"	"2001"	23	213414	10.8
	"Cleveland County, OK"	"40027"	"2002"	"2002"	23	217235	10.6
	"Comanche County, OK"	"40031"	"1999"	"1999"	14	116064	Unreliable
	"Comanche County, OK"	"40031"	"2000"	"2000"	17	114996	Unreliable
	"Comanche County, OK"	"40031"	"2001"	"2001"	11	113551	Unreliable
	"Comanche County, OK"	"40031"	"2002"	"2002"	11	113551	Unreliable
	"Creek County, OK"	"40037"	"2000"	"2000"	10	67367	Unreliable
	"Creek County, OK"	"40037"	"2001"	"2001"	14	67768	Unreliable
	"Creek County, OK"	"40037"	"2002"	"2002"	12	68148	Unreliable
	"Garfield County, OK"	"40047"	"2000"	"2000"	10	57813	Unreliable
	"Garfield County, OK"	"40047"	"2001"	"2001"	10	57279	Unreliable
	"Kay County, OK"	"40071"	"2002"	"2002"	14	47686	Unreliable
	"Le Flore County, OK"	"40079"	"1999"	"1999"	10	47858	Unreliable
	"Le Flore County, OK"	"40079"	"2001"	"2001"	11	48018	Unreliable
	"Muskogee County, OK"	"40101"	"2001"	"2001"	11	69428	Unreliable
	"Oklahoma County, OK"	"40109"	"1999"	"1999"	91	657182	13.8
	"Oklahoma County, OK"	"40109"	"2000"	"2000"	101	660448	15.3
	"Oklahoma County, OK"	"40109"	"2001"	"2001"	93	664836	14.0
	"Oklahoma County, OK"	"40109"	"2002"	"2002"	104	671120	15.5
	"Osage County, OK"	"40113"	"2001"	"2001"	10	45227	Unreliable
	"Payne County, OK"	"40119"	"2001"	"2001"	12	70132	Unreliable
	"Pittsburg County, OK"	"40121"	"2002"	"2002"	13	43933	Unreliable
	"Pottawatomie County, OK"	"40125"	"2001"	"2001"	12	66222	Unreliable
	"Stephens County, OK"	"40137"	"2000"	"2000"	12	43182	Unreliable
	"Stephens County, OK"	"40137"	"2001"	"2001"	11	42796	Unreliable
	"Tulsa County, OK"	"40143"	"1999"	"1999"	66	561682	11.8
	"Tulsa County, OK"	"40143"	"2000"	"2000"	100	563299	17.8
	"Tulsa County, OK"	"40143"	"2001"	"2001"	112	566175	19.8
